dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,13.752338,6.900047,7.384167,0.671990,-1.879402,-0.977935,6.279962
0.020000,13.765018,6.900006,7.396848,0.634035,-1.897735,-0.916652,6.279994
0.020000,13.776933,6.899969,7.408762,0.595737,-1.914900,-0.858228,6.280109
0.020000,13.788075,6.899935,7.419905,0.557118,-1.930969,-0.803468,6.280290
0.020000,13.798439,6.899907,7.430269,0.518201,-1.945853,-0.744174,6.280522
0.020000,13.808019,6.899882,7.439849,0.479005,-1.959800,-0.697367,6.280790
0.020000,13.816810,6.899862,7.448640,0.439552,-1.972621,-0.641025,6.281082
0.020000,13.824808,6.899847,7.456637,0.399866,-1.984307,-0.584335,6.281385
0.020000,13.832007,6.899835,7.463837,0.359964,-1.995094,-0.539327,6.281688
0.020000,13.838404,6.899826,7.470234,0.319870,-2.004725,-0.481540,6.281982
0.020000,13.843996,6.899820,7.475826,0.279604,-2.013312,-0.429385,6.282258
0.020000,13.848780,6.899816,7.480610,0.239187,-2.020844,-0.376585,6.282508
0.020000,13.852753,6.899814,7.484583,0.198642,-2.027253,-0.320433,6.282725
0.020000,13.855913,6.899813,7.487742,0.157987,-2.032738,-0.274263,6.282904
0.020000,13.858258,6.899813,7.490087,0.117249,-2.036892,-0.207711,6.283040
0.020000,13.859787,6.899812,7.491616,0.076449,-2.040021,-0.156441,6.283130
0.020000,13.860525,6.899812,7.492355,0.036917,-1.976572,3.172480,6.283175
0.020000,13.860703,6.899812,7.492533,0.008901,-1.400797,28.788740,6.283185
0.020000,13.860703,6.899812,7.492533,0.000000,-0.445068,47.786442,6.283185
